TABLE_CATALOG;TABLE_SCHEMA;TABLE_NAME;COLUMN_NAME;ORDINAL_POSITION;COLUMN_DEFAULT;IS_NULLABLE;DATA_TYPE;CHARACTER_MAXIMUM_LENGTH;CHARACTER_OCTET_LENGTH;NUMERIC_PRECISION;NUMERIC_PRECISION_RADIX;NUMERIC_SCALE;DATETIME_PRECISION;CHARACTER_SET_CATALOG;CHARACTER_SET_SCHEMA;CHARACTER_SET_NAME;COLLATION_CATALOG;COLLATION_SCHEMA;COLLATION_NAME;DOMAIN_CATALOG;DOMAIN_SCHEMA;DOMAIN_NAME
RECREG_PROD;RETFact;vSmallUnitInstallation_Original;REC Creation to First Audit Lag in Days;32;NA;YES;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;vSmallUnitInstallation_Original;REC Creation to First Pass Audit Lag in Days;33;NA;YES;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;vSmallUnitInstallation_Original;Registration Start to REC Creation Lag in Days;34;NA;YES;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;vSmallUnitInstallation_Original;Small Unit Installation to REC Creation Lag in Days;35;NA;YES;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;vSmallUnitInstallation_Original;First Pass Audit to Fee Paid Lag in Days;36;NA;YES;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;vSmallUnitInstallation_Original;SGU Rated Output in kW;37;NA;YES;numeric;NA;NA;10;10;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;vSmallUnitInstallation_Original;SGU Panels Quantity;38;NA;YES;numeric;NA;NA;6;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;vSmallUnitInstallation_Original;SGU Out of Pocket Expense;39;NA;YES;numeric;NA;NA;12;10;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;vSmallUnitInstallation_Original;SGU Out of Pocket Expense per kW;40;NA;YES;numeric;NA;NA;12;10;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;vSmallUnitInstallation_Original;SWH Panels Quantity;41;NA;YES;numeric;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;vSmallUnitInstallation_Original;Deeming Period in Years;42;NA;YES;numeric;NA;NA;38;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;vSmallUnitInstallation_Original;Dim_Validation_Audit_Status_ID;43;NA;NO;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;REGISTRATION_QUESTION_AUD;ID;1;NA;YES;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;REGISTRATION_QUESTION_AUD;REV;2;NA;YES;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;REGISTRATION_QUESTION_AUD;REVTYPE;3;NA;YES;numeric;NA;NA;3;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;REGISTRATION_QUESTION_AUD;POSITION;4;NA;YES;numeric;NA;NA;3;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;REGISTRATION_QUESTION_AUD;QUESTION_TEXT;5;NA;YES;varchar;500;500;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;REGISTRATION_QUESTION_AUD;ACCOUNT_TYPE;6;NA;YES;varchar;50;50;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;REGISTRATION_QUESTION_AUD;ANSWER_TYPE;7;NA;YES;varchar;50;50;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;REGISTRATION_QUESTION_AUD;AID;8;NA;NO;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;ID;1;NA;NO;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;PANELS;2;NA;YES;numeric;NA;NA;6;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;INSTALLATION_ADDRESS_ID;3;NA;NO;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;INSTALLATION_PROPERTY_TYPE;4;NA;YES;varchar;25;25;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;INSTALLATION_PROPERTY_SIZE;5;NA;YES;varchar;25;25;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;INSTALLATION_PROPERTY_NAME;6;NA;YES;varchar;100;100;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;INSTALLATION_DATE;7;NA;NO;datetime2;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;INSTALLATION_LATITUDE;8;NA;YES;varchar;15;15;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;INSTALLATION_LONGITUDE;9;NA;YES;varchar;15;15;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;SITEAUDIT;10;NA;YES;numeric;NA;NA;1;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;AVAILABILITY;11;NA;YES;numeric;NA;NA;4;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;DEFAULT_AVAILABILITY;12;NA;YES;numeric;NA;NA;1;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;BRANDS;13;NA;YES;varchar;4000;4000;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;MODELS;14;NA;YES;varchar;4000;4000;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;SYSTEM_LOCATION_TYPE;15;NA;YES;varchar;32;32;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;INSTALLER_ID;16;NA;YES;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;DESIGNER_ID;17;NA;YES;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;ELECTRICIAN_ID;18;NA;YES;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;ELECTRICITY_GRID_CONNECTIVITY;19;NA;NO;varchar;50;50;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;COMPLETE_UNIT_INSTALLED;20;NA;YES;numeric;NA;NA;1;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;MORE_THAN_ONE_SGU_SAME_ADDRESS;21;NA;YES;numeric;NA;NA;1;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;CREATED_ON;22;NA;YES;datetime2;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;INVERTER_MANUFACTURERS;23;NA;YES;varchar;4000;4000;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;INVERTER_SERIES;24;NA;YES;varchar;4000;4000;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;INVERTER_MODEL_NUMBERS;25;NA;YES;varchar;4000;4000;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;HAS_FAILED_PREVIOUSLY;26;NA;YES;numeric;NA;NA;1;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;PREVIOUS_ACCREDITATION_CODE;27;NA;YES;varchar;255;255;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;RECREATION_EXPLANATION_NOTE;28;NA;YES;varchar;4000;4000;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;ADDITIONAL_CAPACITY_DETAILS;29;NA;YES;varchar;4000;4000;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;LEGACY_GIS_LOCATION;30;NA;YES;varchar;100;100;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;INSTALLATION_POSTCODE_ZONE;31;NA;YES;varchar;4;4;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;ACCREDITATION_CODE;32;NA;NO;varchar;255;255;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;FUEL_SOURCE;33;NA;NO;varchar;255;255;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;VERSION;34;NA;NO;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;ADDITIONAL_SYSTEM_INFORMATION;35;NA;YES;varchar;4000;4000;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;DISCONNECTION_DATE;36;NA;YES;datetime2;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;OUT_OF_POCKET_EXPENSE;37;NA;YES;numeric;NA;NA;12;10;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;TRANSITIONAL_MULTIPLIER_FLAG;38;NA;YES;char;1;1;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;PREVIOUS_RECS_MULTIPLIER_FLAG;39;NA;YES;char;1;1;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;REBATE_APPROVED;40;NA;YES;char;1;1;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;GRID_CONNECTED;41;NA;YES;char;1;1;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;INSPECTION_DATE;42;NA;YES;datetime2;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;INSPECTION_OUTCOME;43;NA;YES;varchar;50;50;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;INSPECTION_RECEIVED_DATE;44;NA;YES;datetime2;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;INSPECTION_COMPANY;45;NA;YES;varchar;255;255;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;AEMO_RESULT;46;NA;YES;varchar;255;255;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;SDP_DOCUMENT_ID;47;NA;YES;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;RETAILER_NAME;48;NA;YES;varchar;255;255;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;RETAILER_ABN;49;NA;YES;varchar;25;25;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;"NATIONAL_METERING_NUMBER";50;NA;YES;varchar;11;11;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;BATTERY_MANUFACTURER;51;NA;YES;varchar;4000;4000;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;BATTERY_MODEL;52;NA;YES;varchar;4000;4000;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;BATTERY_PART_OF_AGG_CONTROL;53;NA;YES;numeric;NA;NA;1;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;BATTERY_SETTINGS_CHANGED;54;NA;YES;numeric;NA;NA;1;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;INSTALLATION_TYPE;55;NA;YES;varchar;25;25;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_BKUP_29Jun2021;INSTALLATION_TYPE_DETAILS;56;NA;YES;varchar;4000;4000;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;JOB_TRACKER_BKP;ID;1;NA;NO;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;JOB_TRACKER_BKP;VERSION;2;NA;NO;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;JOB_TRACKER_BKP;JOB_TYPE;3;NA;NO;varchar;100;100;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;JOB_TRACKER_BKP;UNIQUE_KEY;4;NA;NO;varchar;255;255;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;JOB_TRACKER_BKP;NUMBER_OF_RETRIES;5;NA;NO;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;JOB_TRACKER_BKP;JOB_STATUS;6;NA;YES;varchar;32;32;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;JOB_TRACKER_BKP;FAILURE_REASON;7;NA;YES;varchar;-1;-1;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vw_Purchase_Order_Start_Date;Purchase Order Start Date ID;1;NA;NO;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETDim;vw_Purchase_Order_Start_Date;Purchase Order Start Date;2;NA;YES;date;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETDim;vw_Purchase_Order_Start_Date;Purchase Order Start Date AU Format;3;NA;NO;varchar;12;12;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vw_Purchase_Order_Start_Date;Purchase Order Start Date Alternate Format1;4;NA;NO;varchar;12;12;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vw_Purchase_Order_Start_Date;Purchase Order Start Date Alternate Format2;5;NA;NO;varchar;12;12;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vw_Purchase_Order_Start_Date;Purchase Order Start Day of Month;6;NA;NO;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETDim;vw_Purchase_Order_Start_Date;Purchase Order Start Day of Year;7;NA;NO;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETDim;vw_Purchase_Order_Start_Date;Purchase Order Start Day of Week;8;NA;NO;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETDim;vw_Purchase_Order_Start_Date;Purchase Order Start Day Name;9;NA;NO;varchar;12;12;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vw_Purchase_Order_Start_Date;Purchase Order Start Day Name Short;10;NA;NO;varchar;12;12;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vw_Purchase_Order_Start_Date;Purchase Order Start Week;11;NA;NO;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETDim;vw_Purchase_Order_Start_Date;Purchase Order Start Week Year;12;NA;NO;varchar;12;12;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vw_Purchase_Order_Start_Date;Purchase Order Start Month;13;NA;NO;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETDim;vw_Purchase_Order_Start_Date;Purchase Order Start Month Name;14;NA;NO;varchar;12;12;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vw_Purchase_Order_Start_Date;Purchase Order Start Month Name Short;15;NA;NO;varchar;12;12;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vw_Purchase_Order_Start_Date;Purchase Order Start Month of Year;16;NA;NO;varchar;12;12;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vw_Purchase_Order_Start_Date;Purchase Order Start Calendar Quarter;17;NA;NO;varchar;12;12;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vw_Purchase_Order_Start_Date;Purchase Order Start Calendar Quarter Year;18;NA;NO;varchar;12;12;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vw_Purchase_Order_Start_Date;Purchase Order Start Calendar Year;19;NA;NO;varchar;12;12;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vw_Purchase_Order_Start_Date;Purchase Order Start Financial Year;20;NA;NO;varchar;12;12;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vw_Purchase_Order_Start_Date;Purchase Order Start Financial Quarter;21;NA;NO;varchar;15;15;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;AGENT_RATING_AUD;ID;1;NA;YES;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;AGENT_RATING_AUD;REV;2;NA;YES;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;AGENT_RATING_AUD;REVTYPE;3;NA;YES;numeric;NA;NA;3;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;AGENT_RATING_AUD;ACCOUNT_ID;4;NA;YES;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;AGENT_RATING_AUD;RATING;5;NA;YES;numeric;NA;NA;5;10;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;AGENT_RATING_AUD;TASK_TYPE;6;NA;YES;varchar;30;30;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;AGENT_RATING_AUD;AGENT_LOCK;7;NA;YES;numeric;NA;NA;1;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;AGENT_RATING_AUD;AID;8;NA;NO;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;vSmallUnitInstallation;SGU_ID;1;NA;NO;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;vSmallUnitInstallation;SWH_ID;2;NA;NO;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;vSmallUnitInstallation;REC_Creation_Dim_Date_ID;3;NA;YES;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;vSmallUnitInstallation;Small_Unit_Owner_ID;4;NA;YES;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;vSmallUnitInstallation;Small_Unit_Installer_ID;5;NA;YES;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;vSmallUnitInstallation;SGU_Designer_ID;6;NA;YES;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;vSmallUnitInstallation;SGU_Electrician_ID;7;NA;YES;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;vSmallUnitInstallation;Dim_Small_Unit_Registration_ID;8;NA;YES;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;vSmallUnitInstallation;Fuel_Source_ID;9;NA;YES;varchar;255;255;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETFact;vSmallUnitInstallation;Account_ID;10;NA;YES;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;vSmallUnitInstallation;REC Type ;11;NA;YES;varchar;10;10;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETFact;vSmallUnitInstallation;Small_Unit_Assessment_ID;12;NA;NO;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;vSmallUnitInstallation;REC_Creation_to_First_Audit_Lag_in_Days_Dim_Time_Interval_ID;13;NA;YES;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;vSmallUnitInstallation;REC_Creation_to_First_Pass_Audit_Lag_in_Days_Dim_Time_Interval_ID;14;NA;YES;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;vSmallUnitInstallation;Registration_Start_to_REC_Creation_Lag_in_Days_Dim_Time_Interval_ID;15;NA;YES;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;vSmallUnitInstallation;Small_Unit_Installation_to_REC_Creation_Lag_in_Days_Dim_Time_Interval_ID;16;NA;YES;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETFact;vSmallUnitInstallation;First_Pass_Audit_to_Fee_Paid_Lag_in_Days_Dim_Time_Interval_ID;17;NA;YES;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
